iter,tensor,layer,mean,rms,max,min
60000,q_layernorm,36,1.41622,1.49338,1.9375,0.0444336
60000,q_layernorm,37,1.29604,1.3383,1.76562,0.335938
60000,q_layernorm,38,1.64551,1.65117,1.99219,1.14062
60000,q_layernorm,39,1.44818,1.47332,1.85938,0.578125
60000,q_layernorm,40,1.31655,1.39236,1.78125,0.163086
60000,q_layernorm,41,1.32447,1.3919,1.74219,0.241211
60000,q_layernorm,42,1.20494,1.2674,1.6875,0.425781
60000,q_layernorm,43,1.29034,1.33684,1.82812,0.480469
60000,q_layernorm,44,1.21173,1.30347,1.76562,0.310547
60000,q_layernorm,45,1.23693,1.35286,1.8125,0.111328
60000,q_layernorm,46,1.32479,1.41958,1.82031,0.0766602
60000,q_layernorm,47,1.21994,1.31754,1.72656,0.136719
60000,q_layernorm,48,1.44988,1.51981,1.82031,0.0751953
60000,q_layernorm,49,1.28407,1.37523,1.77344,0.0368652
60000,q_layernorm,50,1.43245,1.45913,1.75,0.193359
60000,q_layernorm,51,1.43704,1.49103,1.82812,-0.0106812
60000,q_layernorm,52,1.51508,1.53365,1.82031,0.114258
60000,q_layernorm,53,1.39256,1.46849,1.79688,0.0791016
60000,q_layernorm,54,1.29576,1.39396,1.69531,0.0727539
60000,q_layernorm,55,1.52301,1.53788,1.96875,0.640625
60000,q_layernorm,56,1.54633,1.56143,1.85156,0.304688
60000,q_layernorm,57,1.4879,1.51997,1.96875,0.0419922
60000,q_layernorm,58,1.60046,1.60574,1.82031,1.14844
60000,q_layernorm,59,1.52313,1.53055,1.88281,1.02344
60000,q_layernorm,60,1.45917,1.46787,1.75781,0.945312
60000,q_layernorm,61,1.45645,1.46637,1.94531,0.925781
60000,q_layernorm,62,1.36633,1.3721,1.74219,1.07812
60000,q_layernorm,63,1.18576,1.18999,1.44531,0.835938
60000,k_layernorm,0,1.18279,1.23568,2.4375,0.207031
60000,k_layernorm,1,1.5498,1.55687,1.91406,1
60000,k_layernorm,2,1.49454,1.50978,2.10938,0.898438
60000,k_layernorm,3,1.59058,1.61053,2.0625,0.796875
60000,k_layernorm,4,1.51526,1.53067,1.88281,0.863281
60000,k_layernorm,5,1.48462,1.49707,1.85156,1.04688
60000,k_layernorm,6,1.74249,1.76337,2.125,0.71875
60000,k_layernorm,7,1.60481,1.65332,2.09375,0.013916
60000,k_layernorm,8,1.59528,1.62379,2.01562,0.111816
60000,k_layernorm,9,1.54726,1.58508,1.96875,0.0771484
60000,k_layernorm,10,1.61163,1.63441,2.21875,0.648438
60000,k_layernorm,11,1.6297,1.66506,2.09375,0.226562
60000,k_layernorm,12,1.58649,1.60018,2,0.910156
60000,k_layernorm,13,1.52966,1.56235,2.26562,0.0473633
60000,k_layernorm,14,1.48728,1.51732,1.89844,0.104004
60000,k_layernorm,15,1.62576,1.64735,2.14062,0.253906
60000,k_layernorm,16,1.47185,1.50072,2.375,0.390625
60000,k_layernorm,17,1.66104,1.68041,2,0.652344
60000,k_layernorm,18,1.59349,1.64914,2.10938,0.0311279
60000,k_layernorm,19,1.68036,1.7279,2.125,0.0262451
60000,k_layernorm,20,1.54828,1.59501,2.07812,0.0258789
60000,k_layernorm,21,1.53736,1.59936,2.01562,0.00805664
60000,k_layernorm,22,1.63212,1.70443,2.07812,0.0050354
60000,k_layernorm,23,1.60098,1.63812,1.9375,0.0791016
60000,k_layernorm,24,1.59411,1.62636,2.10938,0.00891113
60000,k_layernorm,25,1.49978,1.59069,2.07812,-0.043457
60000,k_layernorm,26,1.32868,1.45279,1.88281,0.02771
60000,k_layernorm,27,1.50684,1.59349,2.10938,-0.00364685
60000,k_layernorm,28,1.29232,1.42289,1.85938,0.0444336
60000,k_layernorm,29,1.35425,1.47292,1.82812,0.0375977
60000,k_layernorm,30,1.42959,1.49952,1.89844,0.00288391
60000,k_layernorm,31,1.33034,1.42378,1.85156,0.0717773
60000,k_layernorm,32,1.49304,1.55781,1.88281,0.0334473
60000,k_layernorm,33,1.22484,1.37381,1.78906,0.0722656
60000,k_layernorm,34,1.3302,1.46731,1.95312,0.0203857
60000,k_layernorm,35,1.47132,1.55551,1.97656,0.0444336
60000,k_layernorm,36,1.3534,1.45854,1.98438,0.0908203
60000,k_layernorm,37,1.27661,1.32793,1.875,0.4375
60000,k_layernorm,38,1.61035,1.62345,2.07812,0.664062
60000,k_layernorm,39,1.40958,1.45218,2.01562,0.28125
60000,k_layernorm,40,1.27945,1.36847,1.85938,0.188477
60000,k_layernorm,41,1.29503,1.37328,1.85938,0.251953
60000,k_layernorm,42,1.19528,1.26369,1.85156,0.404297
60000,k_layernorm,43,1.24146,1.31899,1.91406,0.320312
60000,k_layernorm,44,1.19621,1.29281,1.88281,0.283203
60000,k_layernorm,45,1.20282,1.32989,1.85938,0.102051
60000,k_layernorm,46,1.28197,1.40068,1.98438,0.0490723
60000,k_layernorm,47,1.19659,1.29688,1.86719,0.132812
60000,k_layernorm,48,1.3977,1.48846,1.83594,0.0432129
60000,k_layernorm,49,1.24773,1.34954,1.78125,-0.00299072
60000,k_layernorm,50,1.41502,1.4512,1.82812,0.125977
60000,k_layernorm,51,1.36209,1.44748,1.83594,0.0234375
60000,k_layernorm,52,1.46554,1.50882,1.95312,0.0581055
60000,k_layernorm,53,1.35998,1.44993,1.79688,0.0446777
60000,k_layernorm,54,1.26669,1.37988,1.85938,0.0527344
60000,k_layernorm,55,1.48876,1.51629,1.97656,0.188477
60000,k_layernorm,56,1.51094,1.53762,1.89844,0.0373535
60000,k_layernorm,57,1.47055,1.50742,1.86719,0.0732422
60000,k_layernorm,58,1.57361,1.58065,1.90625,1.14844
60000,k_layernorm,59,1.50647,1.51463,1.80469,1.0625
60000,k_layernorm,60,1.41562,1.43792,1.80469,0.601562
60000,k_layernorm,61,1.43277,1.44339,1.95312,0.796875
60000,k_layernorm,62,1.35132,1.35703,1.67969,1.0625
60000,k_layernorm,63,1.18387,1.18772,1.40625,0.859375
60000,final_layernorm,-1,1.66967,1.6858,6.0625,0.511719
64000,linear_qkv,0,0.0516361,0.0567819,0.644531,0.00331116
64000,linear_qkv,1,0.339575,0.340509,0.765625,0.0522461
64000,linear_qkv,2,0.562988,0.564065,0.679688,0.036377
64000,linear_qkv,3,0.695891,0.696935,1.03125,0.0449219
64000,linear_qkv,4,0.722798,0.723899,0.964844,0.0500488
64000,linear_qkv,5,0.830036,0.831271,1.09375,0.0737305
64000,linear_qkv,6,0.90152,0.902918,1.16406,0.142578
64000,linear_qkv,7,1.08299,1.08434,1.25781,0.25
64000,linear_qkv,8,1.02045,1.02212,1.35156,0.175781
64000,linear_qkv,9,0.956265,0.957721,1.32812,0.176758
64000,linear_qkv,10,0.969512,0.970829,1.42188,0.211914
64000,linear_qkv,11,1.03628,1.0379,1.41406,0.287109
64000,linear_qkv,12,0.980508,0.981557,1.4375,0.259766
64000,linear_qkv,13,1.03038,1.03164,1.35156,0.271484
64000,linear_qkv,14,0.999267,1.00041,1.21875,0.351562
64000,linear_qkv,15,1.11675,1.118,1.375,0.455078
64000,linear_qkv,16,1.13611,1.13706,1.3125,0.574219
64000,linear_qkv,17,1.25873,1.25965,1.53125,0.691406
64000,linear_qkv,18,1.2251,1.22634,1.44531,0.589844
64000,linear_qkv,19,1.3387,1.33971,1.5625,0.664062
64000,linear_qkv,20,1.21422,1.21511,1.46875,0.636719
64000,linear_qkv,21,1.21517,1.21594,1.59375,0.699219
64000,linear_qkv,22,1.46376,1.46466,1.65625,0.65625
64000,linear_qkv,23,1.46444,1.46524,1.77344,0.71875
64000,linear_qkv,24,1.43221,1.43302,1.77344,0.6875
64000,linear_qkv,25,1.35441,1.35542,1.53906,0.507812
64000,linear_qkv,26,1.29698,1.29809,1.625,0.453125
64000,linear_qkv,27,1.55558,1.55698,1.99219,0.488281
64000,linear_qkv,28,1.41887,1.42071,1.79688,0.365234
64000,linear_qkv,29,1.45127,1.45284,1.82031,0.431641
64000,linear_qkv,30,1.63271,1.63451,1.90625,0.380859
64000,linear_qkv,31,1.27418,1.27563,1.53906,0.239258
64000,linear_qkv,32,1.41433,1.41587,1.67969,0.3125
64000,linear_qkv,33,1.41181,1.41415,1.66406,0.25
64000,linear_qkv,34,1.62745,1.63006,1.90625,0.308594
64000,linear_qkv,35,1.50046,1.50239,1.79688,0.265625
64000,linear_qkv,36,1.28835,1.2903,1.48438,0.229492
64000,linear_qkv,37,0.910109,0.911394,1.07812,0.144531
64000,linear_qkv,38,1.1997,1.20082,1.35938,0.265625
64000,linear_qkv,39,0.983084,0.984393,1.14062,0.25
64000,linear_qkv,40,1.1006,1.10223,1.32812,0.230469
64000,linear_qkv,41,1.03904,1.04068,1.24219,0.220703
64000,linear_qkv,42,0.94012,0.941841,1.14062,0.277344
64000,linear_qkv,43,0.987105,0.988812,1.17188,0.302734
64000,linear_qkv,44,1.06554,1.06748,1.27344,0.251953
64000,linear_qkv,45,1.17638,1.17821,1.38281,0.300781
64000,linear_qkv,46,1.25222,1.25398,1.42969,0.349609
64000,linear_qkv,47,1.07804,1.07966,1.26562,0.439453
64000,linear_qkv,48,1.38745,1.38946,1.61719,0.4375
64000,linear_qkv,49,1.31945,1.32146,1.53125,0.404297
64000,linear_qkv,50,1.25111,1.25292,1.44531,0.439453
64000,linear_qkv,51,1.40629,1.40925,1.61719,0.439453
64000,linear_qkv,52,1.35371,1.3558,1.51562,0.503906
64000,linear_qkv,53,1.53537,1.53895,1.74219,0.341797
64000,linear_qkv,54,1.40105,1.40443,1.64062,0.298828
64000,linear_qkv,55,1.47588,1.47865,1.71094,0.470703
64000,linear_qkv,56,1.5248,1.52818,1.73438,0.382812
64000,linear_qkv,57,1.41901,1.42286,1.67188,0.263672
64000,linear_qkv,58,1.47695,1.48026,1.74219,0.380859
64000,linear_qkv,59,1.31954,1.32298,1.55469,0.255859
64000,linear_qkv,60,1.17366,1.17615,1.39844,0.396484
64000,linear_qkv,61,1.13206,1.1343,1.375,0.445312
64000,linear_qkv,62,1.03235,1.03318,1.19531,0.671875
64000,linear_qkv,63,0.977937,0.978517,1.15625,0.742188
64000,linear_fc1,0,0.491022,0.494554,0.707031,0.0224609
64000,linear_fc1,1,0.856018,0.858915,0.976562,0.0145264
64000,linear_fc1,2,0.876493,0.878082,1.10938,0.0126343
64000,linear_fc1,3,0.86221,0.863455,0.960938,0.0197754
64000,linear_fc1,4,0.838537,0.839638,1.03906,0.010376
64000,linear_fc1,5,0.757899,0.758825,1.70312,0.0088501
64000,linear_fc1,6,0.699538,0.700393,1.01562,0.0132446
64000,linear_fc1,7,0.666911,0.667814,0.964844,0.0249023
64000,linear_fc1,8,0.667909,0.668806,0.90625,0.0151978
64000,linear_fc1,9,0.668596,0.669473,0.894531,0.0103149
64000,linear_fc1,10,0.650779,0.651624,0.777344,0.0185547
64000,linear_fc1,11,0.641932,0.642713,0.722656,0.0118408
64000,linear_fc1,12,0.640113,0.640859,0.71875,0.0146484
64000,linear_fc1,13,0.634736,0.635429,0.707031,0.0150757
64000,linear_fc1,14,0.616645,0.617287,0.6875,0.0167236
64000,linear_fc1,15,0.606341,0.606905,0.675781,0.0245361
64000,linear_fc1,16,0.581789,0.582269,0.648438,0.0239258
64000,linear_fc1,17,0.559652,0.560089,0.621094,0.0483398
64000,linear_fc1,18,0.550306,0.550712,0.628906,0.0354004
64000,linear_fc1,19,0.548524,0.548914,0.644531,0.041748
64000,linear_fc1,20,0.556896,0.557268,0.707031,0.046875
64000,linear_fc1,21,0.55567,0.556049,0.695312,0.041748
64000,linear_fc1,22,0.554082,0.554508,0.609375,0.0212402
64000,linear_fc1,23,0.560629,0.56104,0.617188,0.0366211
64000,linear_fc1,24,0.574195,0.574636,0.632812,0.0230713
64000,linear_fc1,25,0.600166,0.600631,0.648438,0.0233154
64000,linear_fc1,26,0.620248,0.620726,0.679688,0.0150757
64000,linear_fc1,27,0.643276,0.643786,0.691406,0.0218506
64000,linear_fc1,28,0.664203,0.66473,0.726562,0.0132446
64000,linear_fc1,29,0.682408,0.682945,0.742188,0.00723267
64000,linear_fc1,30,0.705723,0.706243,0.761719,0.0241699
64000,linear_fc1,31,0.727095,0.727636,0.78125,0.0186768
64000,linear_fc1,32,0.740112,0.740666,0.804688,0.00964355
64000,linear_fc1,33,0.7567,0.75729,0.816406,0.00994873
64000,linear_fc1,34,0.776831,0.777442,0.839844,0.0055542
64000,linear_fc1,35,0.802508,0.803143,0.863281,0.00692749
64000,linear_fc1,36,0.828582,0.829247,0.9375,0.00915527
64000,linear_fc1,37,0.847873,0.8486,0.898438,0.00253296
64000,linear_fc1,38,0.864589,0.865367,0.929688,0.00701904
64000,linear_fc1,39,0.878418,0.879271,0.929688,0.00331116
64000,linear_fc1,40,0.891033,0.891939,0.9375,0.00328064
64000,linear_fc1,41,0.902871,0.90382,0.976562,0.00653076
64000,linear_fc1,42,0.914918,0.915939,0.984375,0.00494385
64000,linear_fc1,43,0.924917,0.925971,0.980469,0.00689697
64000,linear_fc1,44,0.931616,0.932757,1.00781,0.00524902
64000,linear_fc1,45,0.93907,0.940252,1.03125,0.00686646
64000,linear_fc1,46,0.946711,0.947956,1.04688,0.00976562
64000,linear_fc1,47,0.95349,0.954765,1.0625,0.0129395
64000,linear_fc1,48,0.959622,0.960991,1.07031,0.00570679
64000,linear_fc1,49,0.971635,0.973038,1.10156,0.0236816
64000,linear_fc1,50,0.976464,0.977919,1.11719,0.0159912
64000,linear_fc1,51,0.983894,0.985397,1.15625,0.0410156
64000,linear_fc1,52,0.987428,0.988918,1.16406,0.0446777
64000,linear_fc1,53,0.993575,0.994981,1.21875,0.0888672
64000,linear_fc1,54,1.00156,1.00296,1.25,0.126953
64000,linear_fc1,55,0.9994,1.0008,1.29688,0.100098
64000,linear_fc1,56,1.00259,1.00395,1.38281,0.119141
64000,linear_fc1,57,1.01554,1.01697,1.4375,0.172852
64000,linear_fc1,58,1.0188,1.02027,1.5,0.210938
64000,linear_fc1,59,1.01381,1.01538,1.54688,0.273438
64000,linear_fc1,60,1.02944,1.03117,1.65625,0.277344
64000,linear_fc1,61,1.05629,1.0579,1.71094,0.333984
64000,linear_fc1,62,1.09562,1.09671,1.60156,0.515625
64000,linear_fc1,63,1.18865,1.19006,1.75,0.730469
64000,q_layernorm,0,1.19331,1.2404,1.91406,0.241211
64000,q_layernorm,1,1.57031,1.57881,2.03125,1.04688
64000,q_layernorm,2,1.51169,1.52454,1.88281,0.917969
64000,q_layernorm,3,1.61493,1.63021,1.96875,1.08594
64000,q_layernorm,4,1.53906,1.55005,1.9375,1.01562
64000,q_layernorm,5,1.49579,1.50748,1.83594,0.796875
64000,q_layernorm,6,1.77606,1.79527,2.20312,0.921875
64000,q_layernorm,7,1.64426,1.68734,2.125,0.0629883
64000,q_layernorm,8,1.61972,1.64466,1.91406,0.269531
64000,q_layernorm,9,1.60176,1.63065,2.07812,0.0625
64000,q_layernorm,10,1.64905,1.66379,2.07812,0.691406
64000,q_layernorm,11,1.67369,1.69868,2,0.443359
64000,q_layernorm,12,1.62393,1.64024,2.51562,0.601562
64000,q_layernorm,13,1.56448,1.59166,2.07812,0.0322266
64000,q_layernorm,14,1.52773,1.55253,2.10938,0.326172
64000,q_layernorm,15,1.66195,1.6822,2.10938,0.198242
64000,q_layernorm,16,1.50569,1.52506,2.125,0.478516
64000,q_layernorm,17,1.69199,1.71152,2.125,0.875
64000,q_layernorm,18,1.64212,1.68349,2.09375,0.189453
64000,q_layernorm,19,1.72436,1.76059,2.09375,0.139648
64000,q_layernorm,20,1.59577,1.63453,2.125,0.0344238
64000,q_layernorm,21,1.5832,1.6352,2.07812,0.0388184
64000,q_layernorm,22,1.66584,1.73802,2.1875,-0.000121593
64000,q_layernorm,23,1.63824,1.66453,2.10938,0.065918
64000,q_layernorm,24,1.63245,1.6551,1.95312,0.382812
64000,q_layernorm,25,1.55699,1.63159,2.10938,0.0274658
64000,q_layernorm,26,1.36749,1.48468,1.96875,0.0223389
64000,q_layernorm,27,1.57209,1.63646,2.14062,0.0235596
64000,q_layernorm,28,1.33879,1.45476,1.8125,-0.0311279
64000,q_layernorm,29,1.41598,1.51459,1.84375,0.0150146
64000,q_layernorm,30,1.48417,1.53241,2,0.00558472
64000,q_layernorm,31,1.38494,1.46268,1.8125,0.0654297
64000,q_layernorm,32,1.56786,1.60921,1.96094,0.0688477
64000,q_layernorm,33,1.27054,1.40937,1.78125,0.0341797
64000,q_layernorm,34,1.38762,1.4998,1.91406,0.0212402
64000,q_layernorm,35,1.56757,1.61548,1.95312,0.0227051
64000,q_layernorm,36,1.42994,1.50769,1.95312,0.029541
64000,q_layernorm,37,1.30913,1.35216,1.76562,0.302734
64000,q_layernorm,38,1.65454,1.66045,1.99219,1.10938
64000,q_layernorm,39,1.46136,1.48691,1.86719,0.519531
64000,q_layernorm,40,1.32801,1.40511,1.78906,0.12793
64000,q_layernorm,41,1.33638,1.40538,1.75781,0.210938
64000,q_layernorm,42,1.21501,1.27972,1.70312,0.390625
64000,q_layernorm,43,1.30353,1.35035,1.84375,0.457031
64000,q_layernorm,44,1.21906,1.31396,1.78125,0.291016
64000,q_layernorm,45,1.24346,1.36132,1.8125,0.0986328
64000,q_layernorm,46,1.3355,1.43067,1.83594,0.0644531
64000,q_layernorm,47,1.22781,1.32652,1.73438,0.125977
64000,q_layernorm,48,1.45878,1.52915,1.82812,0.052002
64000,q_layernorm,49,1.29477,1.38552,1.78125,0.0149536
64000,q_layernorm,50,1.44048,1.46718,1.75781,0.192383
64000,q_layernorm,51,1.44557,1.49994,1.84375,-0.00358582
64000,q_layernorm,52,1.52824,1.54668,1.8125,0.111328
64000,q_layernorm,53,1.40196,1.47827,1.8125,0.0693359
64000,q_layernorm,54,1.30303,1.40227,1.72656,0.0529785
64000,q_layernorm,55,1.53177,1.54754,1.97656,0.597656
64000,q_layernorm,56,1.55641,1.57206,1.85938,0.271484
64000,q_layernorm,57,1.49677,1.52913,1.98438,0.041748
64000,q_layernorm,58,1.61133,1.61683,1.83594,1.14844
64000,q_layernorm,59,1.53033,1.53798,1.89844,1.02344
64000,q_layernorm,60,1.46661,1.47552,1.76562,0.929688
64000,q_layernorm,61,1.46133,1.47123,1.96094,0.925781
64000,q_layernorm,62,1.37305,1.37894,1.75,1.07812
64000,q_layernorm,63,1.1889,1.19338,1.46094,0.820312
64000,k_layernorm,0,1.19145,1.24663,2.53125,0.205078
64000,k_layernorm,1,1.55939,1.56704,1.9375,0.984375
64000,k_layernorm,2,1.50027,1.51633,2.15625,0.871094
64000,k_layernorm,3,1.59583,1.61654,2.07812,0.785156
64000,k_layernorm,4,1.52142,1.53751,1.90625,0.847656
64000,k_layernorm,5,1.4895,1.50257,1.85938,1.03906
64000,k_layernorm,6,1.74908,1.7706,2.15625,0.710938
64000,k_layernorm,7,1.61072,1.65966,2.10938,0.0181885
64000,k_layernorm,8,1.60141,1.63037,2.04688,0.101074
64000,k_layernorm,9,1.55329,1.59221,2,0.0678711
64000,k_layernorm,10,1.61597,1.63953,2.21875,0.617188
64000,k_layernorm,11,1.63679,1.67315,2.10938,0.208008
64000,k_layernorm,12,1.59543,1.60982,2.01562,0.894531
64000,k_layernorm,13,1.53589,1.56964,2.32812,0.046875
64000,k_layernorm,14,1.49625,1.52739,1.92188,0.0854492
64000,k_layernorm,15,1.63498,1.65753,2.1875,0.21875
64000,k_layernorm,16,1.48192,1.51246,2.4375,0.367188
64000,k_layernorm,17,1.66946,1.68948,2.03125,0.628906
64000,k_layernorm,18,1.60001,1.65632,2.125,0.0297852
64000,k_layernorm,19,1.68731,1.7354,2.14062,0.0249023
64000,k_layernorm,20,1.55599,1.60333,2.09375,0.0195312
64000,k_layernorm,21,1.5451,1.60753,2.03125,0.00646973
64000,k_layernorm,22,1.63931,1.71201,2.09375,0.00643921
64000,k_layernorm,23,1.60815,1.64622,1.96094,0.0634766
64000,k_layernorm,24,1.60117,1.63434,2.15625,0.00772095
64000,k_layernorm,25,1.50552,1.59784,2.09375,-0.0393066
64000,k_layernorm,26,1.33345,1.45897,1.89844,0.0105591
64000,k_layernorm,27,1.51338,1.60102,2.125,-0.0106201
64000,k_layernorm,28,1.29711,1.42857,1.875,0.032959
64000,k_layernorm,29,1.35696,1.47668,1.83594,0.0332031
64000,k_layernorm,30,1.4351,1.50596,1.91406,0.00230408
64000,k_layernorm,31,1.33759,1.43217,1.85938,0.0712891
64000,k_layernorm,32,1.50109,1.56674,1.89844,0.0385742
64000,k_layernorm,33,1.23049,1.38074,1.79688,0.0437012
64000,k_layernorm,34,1.3355,1.47514,1.97656,0.0123291
64000,k_layernorm,35,1.47969,1.56495,1.99219,0.034668
64000,k_layernorm,36,1.36306,1.46986,2,0.0976562
64000,k_layernorm,37,1.28677,1.34011,1.89062,0.410156
64000,k_layernorm,38,1.61813,1.6316,2.07812,0.640625
64000,k_layernorm,39,1.41971,1.46391,2.03125,0.234375
64000,k_layernorm,40,1.28847,1.37965,1.875,0.181641
64000,k_layernorm,41,1.30439,1.38547,1.88281,0.219727
64000,k_layernorm,42,1.20276,1.27479,1.88281,0.373047
64000,k_layernorm,43,1.24968,1.33023,1.94531,0.304688
64000,k_layernorm,44,1.20387,1.30362,1.89062,0.265625
64000,k_layernorm,45,1.20807,1.33778,1.875,0.0922852
64000,k_layernorm,46,1.29071,1.41085,2,0.0449219
64000,k_layernorm,47,1.20352,1.30545,1.875,0.121094
64000,k_layernorm,48,1.40395,1.49594,1.84375,0.0336914
64000,k_layernorm,49,1.25621,1.35815,1.79688,-0.00759888
64000,k_layernorm,50,1.42153,1.45859,1.84375,0.131836
64000,k_layernorm,51,1.36946,1.45582,1.85156,0.0244141
64000,k_layernorm,52,1.47606,1.52057,1.96094,0.0473633
64000,k_layernorm,53,1.36779,1.45888,1.8125,0.0380859
64000,k_layernorm,54,1.2724,1.38745,1.875,0.0332031
64000,k_layernorm,55,1.49717,1.52553,1.99219,0.174805
64000,k_layernorm,56,1.51967,1.54701,1.91406,0.0238037
64000,k_layernorm,57,1.4787,1.51624,1.88281,0.0610352
64000,k_layernorm,58,1.58405,1.59142,1.92188,1.125
64000,k_layernorm,59,1.51306,1.52166,1.82812,1.05469
64000,k_layernorm,60,1.42175,1.44514,1.82812,0.574219
64000,k_layernorm,61,1.43802,1.44884,1.95312,0.773438
64000,k_layernorm,62,1.35785,1.36369,1.6875,1.0625
64000,k_layernorm,63,1.18625,1.19033,1.42188,0.832031
64000,final_layernorm,-1,1.67151,1.68833,6.125,0.294922
68000,linear_qkv,0,0.0442946,0.0490279,0.625,0.00366211
68000,linear_qkv,1,0.319457,0.3204,0.746094,0.045166
68000,linear_qkv,2,0.542994,0.544077,0.660156,0.0339355
68000,linear_qkv,3,0.67376,0.674816,1.03125,0.0402832
68000,linear_qkv,4,0.702485,0.703616,0.964844,0.0439453
68000,linear_qkv,5,0.811,0.812272,1.10156,0.0634766
68000,linear_qkv,6,0.883088,0.884535,1.17188,0.12207
68000,linear_qkv,7,1.07286,1.07425,1.24219,0.217773
68000,linear_qkv,8,1.00937,1.0111,1.35938,0.157227
68000,linear_qkv,9,0.947136,0.948633,1.34375,0.161133
68000,linear_qkv,10,0.957829,0.959203,1.44531,0.191406
68000,linear_qkv,11,1.02744,1.02912,1.4375,0.269531
68000,linear_qkv,12,0.971696,0.972782,1.46094,0.235352
68000,linear_qkv,13,1.02609,1.02739,1.375,0.261719
68000,linear_qkv,14,0.995055,0.996249,1.24219,0.330078
68000,linear_qkv,15,1.11227,1.11355,1.39844,0.429688
68000,linear_qkv,16,1.13658,1.13757,1.34375,0.554688
68000,linear_qkv,17,1.25508,1.25604,1.53906,0.667969
68000,linear_qkv,18,1.22585,1.22714,1.46094,0.589844
68000,linear_qkv,19,1.34044,1.34149,1.57031,0.640625
68000,linear_qkv,20,1.21776,1.21868,1.5,0.625
68000,linear_qkv,21,1.22239,1.2232,1.625,0.691406
68000,linear_qkv,22,1.47171,1.47265,1.67969,0.648438
68000,linear_qkv,23,1.47464,1.47548,1.8125,0.710938
68000,linear_qkv,24,1.4439,1.44474,1.82812,0.671875
68000,linear_qkv,25,1.37052,1.37156,1.57812,0.492188
68000,linear_qkv,26,1.31332,1.31446,1.67188,0.447266
68000,linear_qkv,27,1.57516,1.57661,2.0625,0.466797
68000,linear_qkv,28,1.4357,1.4376,1.85938,0.353516
68000,linear_qkv,29,1.46897,1.47058,1.89062,0.412109
68000,linear_qkv,30,1.65849,1.66034,1.97656,0.369141
68000,linear_qkv,31,1.29373,1.29523,1.60156,0.224609
68000,linear_qkv,32,1.43865,1.44025,1.76562,0.296875
68000,linear_qkv,33,1.43611,1.43855,1.71094,0.235352
68000,linear_qkv,34,1.66249,1.66522,1.96094,0.291016
68000,linear_qkv,35,1.52926,1.53127,1.84375,0.251953
68000,linear_qkv,36,1.31205,1.31409,1.5,0.211914
68000,linear_qkv,37,0.918486,0.919824,1.10156,0.131836
68000,linear_qkv,38,1.21596,1.21712,1.38281,0.25
68000,linear_qkv,39,0.995738,0.997117,1.17188,0.234375
68000,linear_qkv,40,1.11768,1.11939,1.35156,0.21875
68000,linear_qkv,41,1.05461,1.05632,1.26562,0.214844
68000,linear_qkv,42,0.950269,0.952064,1.14844,0.273438
68000,linear_qkv,43,0.999202,1.001,1.19531,0.302734
68000,linear_qkv,44,1.08195,1.08397,1.29688,0.248047
68000,linear_qkv,45,1.19491,1.19681,1.42188,0.296875
68000,linear_qkv,46,1.27477,1.27659,1.46094,0.34375
68000,linear_qkv,47,1.09092,1.09262,1.28906,0.429688
68000,linear_qkv,48,1.4142,1.41627,1.64844,0.431641
68000,linear_qkv,49,1.34299,1.34506,1.54688,0.394531
68000,linear_qkv,50,1.27524,1.27714,1.49219,0.439453
68000,linear_qkv,51,1.43997,1.44306,1.65625,0.435547
68000,linear_qkv,52,1.38477,1.38695,1.55469,0.488281
68000,linear_qkv,53,1.57439,1.5781,1.79688,0.332031
68000,linear_qkv,54,1.4333,1.43682,1.67188,0.283203
68000,linear_qkv,55,1.50622,1.50909,1.75781,0.433594
68000,linear_qkv,56,1.55916,1.56269,1.76562,0.347656
68000,linear_qkv,57,1.44537,1.44934,1.69531,0.223633
68000,linear_qkv,58,1.50845,1.51189,1.79688,0.361328
68000,linear_qkv,59,1.34378,1.34735,1.57812,0.244141
68000,linear_qkv,60,1.18765,1.19024,1.40625,0.400391
68000,linear_qkv,61,1.14062,1.14292,1.39844,0.441406
68000,linear_qkv,62,1.03362,1.03448,1.20312,0.664062
68000,linear_qkv,63,0.978431,0.979047,1.17969,0.734375
68000,linear_fc1,0,0.479591,0.483232,0.722656,0.0179443
68000,linear_fc1,1,0.83903,0.84189,0.953125,0.0114746
68000,linear_fc1,2,0.876462,0.878084,1.13281,0.0108032
68000,linear_fc1,3,0.861227,0.862492,0.964844,0.0153809
68000,linear_fc1,4,0.838857,0.839974,1.04688,0.00595093
68000,linear_fc1,5,0.759732,0.760684,1.77344,0.00830078
68000,linear_fc1,6,0.702727,0.703608,1.03125,0.0127563
68000,linear_fc1,7,0.671179,0.672108,0.972656,0.0216064
68000,linear_fc1,8,0.671526,0.67245,0.914062,0.0120239
68000,linear_fc1,9,0.670987,0.67189,0.910156,0.00720215
68000,linear_fc1,10,0.652184,0.653053,0.792969,0.0149536
68000,linear_fc1,11,0.642502,0.643309,0.726562,0.00848389
68000,linear_fc1,12,0.639853,0.640614,0.71875,0.0110474
68000,linear_fc1,13,0.633542,0.634255,0.707031,0.0109863
68000,linear_fc1,14,0.615419,0.616077,0.6875,0.0131226
68000,linear_fc1,15,0.60451,0.605092,0.671875,0.0196533
68000,linear_fc1,16,0.579604,0.580099,0.648438,0.0185547
68000,linear_fc1,17,0.557639,0.558091,0.621094,0.0405273
68000,linear_fc1,18,0.547887,0.548306,0.640625,0.0291748
