run,iteration,norm_family,tensor,layer,numel,gain_rms,gain_abs_max,baseline_iteration,gain_rms_ratio_to_baseline,finite_frac,zero_frac,sample_relative_delta_rms,sample_cosine,sample_sign_flip_frac
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,43,5120,0.92262306,0.984375,4000,0.882820616,1,0,0.0109341203,0.999961965,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,44,5120,0.929141268,1.015625,4000,0.888065673,1,0,0.0108004198,0.999961087,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,45,5120,0.936824318,1.015625,4000,0.894836393,1,0,0.0110185896,0.999960803,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,46,5120,0.944454847,1.046875,4000,0.901078522,1,0,0.0109534026,0.999960667,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,47,5120,0.951962912,1.0546875,4000,0.907857116,1,0,0.010563389,0.999958198,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,48,5120,0.958160418,1.078125,4000,0.91331317,1,0,0.0105372992,0.999956488,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,49,5120,0.970788535,1.0859375,4000,0.925178344,1,0,0.0101237568,0.9999568,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,50,5120,0.976832586,1.09375,4000,0.931533002,1,0,0.00977241803,0.999955593,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,51,5120,0.984248443,1.1484375,4000,0.939005613,1,0,0.0100833196,0.999951985,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,52,5120,0.987405475,1.15625,4000,0.943201398,1,0,0.010235463,0.999949174,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,53,5120,0.993667326,1.2109375,4000,0.951029707,1,0,0.0108244839,0.999944937,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,54,5120,1.00192975,1.25,4000,0.96149346,1,0,0.0112823713,0.999938988,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,55,5120,0.998288958,1.28125,4000,0.960827624,1,0,0.0126608217,0.999930273,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,56,5120,0.999990447,1.3671875,4000,0.965595184,1,0,0.0138679969,0.999919539,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,57,5120,1.01521315,1.40625,4000,0.984396204,1,0,0.0137165059,0.99990635,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,58,5120,1.02235756,1.4453125,4000,0.995834029,1,0,0.0146953222,0.999899167,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,59,5120,1.0189216,1.4765625,4000,0.997488358,1,0,0.0145171912,0.999902663,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,60,5120,1.03483608,1.609375,4000,1.01896426,1,0,0.0142924957,0.999910097,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,61,5120,1.05881885,1.6640625,4000,1.04765738,1,0,0.0123216153,0.999924211,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,62,5120,1.09691503,1.6015625,4000,1.09137917,1,0,0.00990122158,0.999950992,0
flagship,68000,pre_mlp_norm,decoder.layers.mlp.linear_fc1.layer_norm_weight,63,5120,1.19373234,1.796875,4000,1.19411267,1,0,0.0104549699,0.999957104,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,0,128,1.25196574,1.953125,4000,1.2973531,1,0,0.0230144707,0.999898561,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,1,128,1.59189827,2.046875,4000,1.47400552,1,0,0.017687046,0.999951031,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,2,128,1.53108541,1.8984375,4000,1.35694625,1,0,0.0119198425,0.999964027,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,3,128,1.63556873,1.984375,4000,1.4296576,1,0,0.00972187217,0.999976652,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,4,128,1.55575326,1.96875,4000,1.39774272,1,0,0.0106327969,0.999974177,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,5,128,1.51143835,1.84375,4000,1.34478322,1,0,0.0101227663,0.999967463,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,6,128,1.80277389,2.21875,4000,1.55372613,1,0,0.00987938052,0.999984648,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,7,128,1.69120174,2.140625,4000,1.46703121,1,0,0.0078818262,0.999986198,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,8,128,1.64973891,1.921875,4000,1.51471037,1,0,0.00961140664,0.999978235,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,9,128,1.63868481,2.109375,4000,1.56765425,1,0,0.0113546365,0.999974492,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,10,128,1.67067476,2.109375,4000,1.61763133,1,0,0.0121828433,0.999952718,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,11,128,1.70670949,2.015625,4000,1.65717708,1,0,0.0122396371,0.999977348,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,12,128,1.65055606,2.578125,4000,1.59234404,1,0,0.0153144572,0.99996055,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,13,128,1.60056924,2.140625,4000,1.55655338,1,0,0.0148508552,0.999944788,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,14,128,1.56297337,2.140625,4000,1.55514818,1,0,0.0159067475,0.999963246,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,15,128,1.69385055,2.15625,4000,1.66215358,1,0,0.0156751267,0.999962908,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,16,128,1.53842859,2.171875,4000,1.5227961,1,0,0.0213395965,0.999905115,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,17,128,1.72275088,2.140625,4000,1.65239998,1,0,0.0146666311,0.999967411,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,18,128,1.69096275,2.109375,4000,1.65587001,1,0,0.0100993556,0.999985913,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,19,128,1.76958048,2.109375,4000,1.68143049,1,0,0.0107932456,0.999985074,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,20,128,1.64445706,2.171875,4000,1.61088596,1,0,0.0141323507,0.999967764,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,21,128,1.64432896,2.09375,4000,1.59030566,1,0,0.0128813455,0.999974,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,22,128,1.74676485,2.203125,4000,1.64710857,1,0,0.0106623883,0.999985943,0.0078125
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,23,128,1.67174383,2.125,4000,1.59218822,1,0,0.01080978,0.999983154,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,24,128,1.66324464,1.9921875,4000,1.55809022,1,0,0.013463067,0.9999614,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,25,128,1.6382013,2.125,4000,1.56357813,1,0,0.0118218354,0.999968962,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,26,128,1.49221336,1.984375,4000,1.44864529,1,0,0.0131989502,0.999956041,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,27,128,1.64522963,2.15625,4000,1.5471073,1,0,0.0127087401,0.999974679,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,28,128,1.46129901,1.8359375,4000,1.41355219,1,0,0.0131041295,0.999950816,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,29,128,1.51904792,1.8515625,4000,1.45337282,1,0,0.0110431648,0.999959796,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,30,128,1.54053442,2.015625,4000,1.4740926,1,0,0.013036086,0.999962193,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,31,128,1.47156423,1.828125,4000,1.43728001,1,0,0.0173570361,0.999932375,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,32,128,1.61864327,1.984375,4000,1.5697646,1,0,0.0165566971,0.999941435,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,33,128,1.41571073,1.78125,4000,1.3777111,1,0,0.0162863134,0.999921361,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,34,128,1.50948202,1.9296875,4000,1.45952728,1,0,0.0154056411,0.999954411,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,35,128,1.62450473,1.9609375,4000,1.58007981,1,0,0.0159307324,0.999948322,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,36,128,1.51797618,1.9609375,4000,1.48190608,1,0,0.0229813228,0.999873603,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,37,128,1.36225133,1.7734375,4000,1.33583938,1,0,0.0285211458,0.999757702,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,38,128,1.6689386,1.9921875,4000,1.61667887,1,0,0.0145774805,0.999952192,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,39,128,1.49914892,1.8671875,4000,1.46671942,1,0,0.0262278881,0.999812963,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,40,128,1.41514445,1.7890625,4000,1.38387419,1,0,0.0268570455,0.999776931,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,41,128,1.41733737,1.765625,4000,1.38074874,1,0,0.0300123531,0.999721713,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,42,128,1.28907221,1.703125,4000,1.26150055,1,0,0.0311607458,0.999666424,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,43,128,1.3637139,1.84375,4000,1.33130235,1,0,0.0345101657,0.999614363,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,44,128,1.32327297,1.796875,4000,1.28984734,1,0,0.0248594433,0.999809262,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,45,128,1.36944974,1.8203125,4000,1.30742605,1,0,0.0201626839,0.999873457,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,46,128,1.44061479,1.84375,4000,1.38516167,1,0,0.0220039616,0.999869629,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,47,128,1.33392444,1.734375,4000,1.29966771,1,0,0.0201969282,0.999874945,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,48,128,1.5384992,1.84375,4000,1.42684182,1,0,0.0162261392,0.99994466,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,49,128,1.39502804,1.7890625,4000,1.33860294,1,0,0.0187657285,0.999928562,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,50,128,1.47601828,1.7734375,4000,1.40235946,1,0,0.0156174473,0.999945626,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,51,128,1.508039,1.84375,4000,1.42870715,1,0,0.0157883667,0.999941113,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,52,128,1.55951414,1.828125,4000,1.48303888,1,0,0.0203406894,0.999936354,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,53,128,1.4902549,1.8359375,4000,1.38322956,1,0,0.0189988967,0.999930413,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,54,128,1.41029371,1.7265625,4000,1.35040437,1,0,0.0175230338,0.999916131,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,55,128,1.55745187,2,4000,1.42657637,1,0,0.018456227,0.999911825,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,56,128,1.58207484,1.8671875,4000,1.46966698,1,0,0.016902428,0.999945243,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,57,128,1.53847589,2,4000,1.4361061,1,0,0.0137772956,0.999979442,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,58,128,1.62814877,1.84375,4000,1.51454833,1,0,0.016033061,0.999969251,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,59,128,1.54702126,1.9296875,4000,1.40919296,1,0,0.0132000551,0.99997113,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,60,128,1.48428075,1.7578125,4000,1.41490572,1,0,0.0135957891,0.999970371,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,61,128,1.47877458,1.96875,4000,1.39918903,1,0,0.0160681027,0.999907471,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,62,128,1.38714232,1.7578125,4000,1.33076672,1,0,0.0130267563,0.999975504,0
flagship,68000,q_norm,decoder.layers.self_attention.q_layernorm.weight,63,128,1.19699253,1.484375,4000,1.17051025,1,0,0.0105892229,0.999961478,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,0,5120,0.0446899968,0.59765625,4000,0.0452845728,1,0,0.332971738,0.985852019,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,1,5120,0.302822607,0.7265625,4000,0.305864771,1,0,0.16181672,0.999589998,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,2,5120,0.526264166,0.6328125,4000,0.525737818,1,0,0.10070478,0.999805753,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,3,5120,0.657484885,1.03125,4000,0.65368309,1,0,0.0810581607,0.999866464,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,4,5120,0.686370684,0.98046875,4000,0.686348206,1,0,0.073806773,0.999863825,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,5,5120,0.795477959,1.1171875,4000,0.792274942,1,0,0.0613074203,0.99989762,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,6,5120,0.867716272,1.171875,4000,0.862602608,1,0,0.0556944282,0.999917918,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,7,5120,1.06389084,1.234375,4000,1.05138379,1,0,0.0275950482,0.999945573,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,8,5120,1.00057447,1.3671875,4000,1.01021054,1,0,0.0309616709,0.99993851,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,9,5120,0.939725589,1.3515625,4000,0.953389556,1,0,0.0282799883,0.999935001,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,10,5120,0.948026386,1.453125,4000,0.962957409,1,0,0.0347234279,0.999935687,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,11,5120,1.02026226,1.4453125,4000,1.03674496,1,0,0.0250222205,0.999942392,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,12,5120,0.963611524,1.4765625,4000,0.979145624,1,0,0.0268119387,0.999936426,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,13,5120,1.02162407,1.390625,4000,1.03826879,1,0,0.0157281165,0.99994142,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,14,5120,0.990348879,1.265625,4000,1.0077314,1,0,0.0152596426,0.999941818,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,15,5120,1.10756949,1.4140625,4000,1.12664347,1,0,0.0146661622,0.999949445,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,16,5120,1.13463743,1.359375,4000,1.15445679,1,0,0.00984038544,0.999953466,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,17,5120,1.25016015,1.546875,4000,1.27044359,1,0,0.0115368884,0.999964955,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,18,5120,1.22612133,1.453125,4000,1.24763795,1,0,0.00921358295,0.999961713,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,19,5120,1.3406471,1.5625,4000,1.35958782,1,0,0.00865063544,0.99997066,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,20,5120,1.21931284,1.515625,4000,1.24081087,1,0,0.0125290255,0.99996071,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,21,5120,1.22716555,1.6484375,4000,1.24799524,1,0,0.0199307599,0.999957375,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,22,5120,1.47890315,1.6953125,4000,1.49586391,1,0,0.0179942392,0.999972625,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,23,5120,1.48222416,1.859375,4000,1.50481814,1,0,0.021314232,0.999972385,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,24,5120,1.45280026,1.8828125,4000,1.46712115,1,0,0.0250389707,0.99996835,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,25,5120,1.38434777,1.6328125,4000,1.40469804,1,0,0.0357982112,0.999964214,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,26,5120,1.32810535,1.71875,4000,1.351265,1,0,0.0387596983,0.999953608,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,27,5120,1.59274223,2.125,4000,1.6061886,1,0,0.038339014,0.999968972,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,28,5120,1.45011011,1.9296875,4000,1.47473423,1,0,0.0355130483,0.999951281,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,29,5120,1.48411066,1.953125,4000,1.50664066,1,0,0.036261631,0.999953831,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,30,5120,1.68164753,2.046875,4000,1.70823641,1,0,0.0471576946,0.999965291,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,31,5120,1.30845616,1.6640625,4000,1.33259912,1,0,0.0444883219,0.999937577,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,32,5120,1.45860202,1.828125,4000,1.4845334,1,0,0.0508916519,0.99994937,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,33,5120,1.45672289,1.7734375,4000,1.48335881,1,0,0.0511033278,0.999937262,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,34,5120,1.69373325,2.046875,4000,1.72284818,1,0,0.0641401749,0.999950934,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,35,5120,1.55327852,1.875,4000,1.58144712,1,0,0.0567431849,0.999947877,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,36,5120,1.33163722,1.53125,4000,1.35618204,1,0,0.0538704354,0.9999219,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,37,5120,0.923985686,1.125,4000,0.941371812,1,0,0.0295423723,0.999872382,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,38,5120,1.22906121,1.421875,4000,1.25153489,1,0,0.0409379385,0.999929601,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,39,5120,1.00519108,1.1796875,4000,1.0239413,1,0,0.0389658277,0.999885523,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,40,5120,1.13163398,1.390625,4000,1.15227965,1,0,0.0461388351,0.999903713,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,41,5120,1.06733606,1.296875,4000,1.08685379,1,0,0.0446529768,0.999890483,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,42,5120,0.958564553,1.1875,4000,0.975980714,1,0,0.0342427993,0.999872466,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,43,5120,1.00910347,1.21875,4000,1.02692584,1,0,0.0374234503,0.999883063,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,44,5120,1.09584611,1.3046875,4000,1.11486483,1,0,0.046612472,0.999890858,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,45,5120,1.21108598,1.4375,4000,1.22894927,1,0,0.0469817875,0.999911334,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,46,5120,1.29475928,1.4765625,4000,1.30961095,1,0,0.0543650095,0.999923348,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,47,5120,1.10250083,1.3046875,4000,1.11876588,1,0,0.0373179627,0.999899343,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,48,5120,1.43970189,1.6640625,4000,1.45257477,1,0,0.057967111,0.999938051,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,49,5120,1.36563395,1.578125,4000,1.37081916,1,0,0.0534975671,0.99993822,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,50,5120,1.29752872,1.5,4000,1.31340238,1,0,0.0588738196,0.999916419,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,51,5120,1.47410641,1.71875,4000,1.49149218,1,0,0.0735492605,0.999934125,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,52,5120,1.41344116,1.5859375,4000,1.4306149,1,0,0.0688981261,0.999929926,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,53,5120,1.61430263,1.84375,4000,1.62444971,1,0,0.0774751447,0.999932384,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,54,5120,1.46677151,1.7109375,4000,1.48037855,1,0,0.0700543763,0.999918289,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,55,5120,1.53751992,1.8046875,4000,1.54209168,1,0,0.0634845002,0.99993574,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,56,5120,1.59698014,1.8125,4000,1.6084678,1,0,0.0707862155,0.999933309,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,57,5120,1.47422274,1.734375,4000,1.47655222,1,0,0.0582018158,0.99992627,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,58,5120,1.53367585,1.8203125,4000,1.53838916,1,0,0.0603358501,0.999924501,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,59,5120,1.36451501,1.6015625,4000,1.36579842,1,0,0.0508539377,0.999903098,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,60,5120,1.20223265,1.421875,4000,1.20833218,1,0,0.0361197159,0.999907651,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,61,5120,1.14605342,1.421875,4000,1.14810596,1,0,0.0241569883,0.999841398,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,62,5120,1.03549932,1.21875,4000,1.04014791,1,0,0.0131814599,0.999920382,0
flagship,72000,attention_input_norm,decoder.layers.self_attention.linear_qkv.layer_norm_weight,63,5120,0.979382665,1.1875,4000,0.983322092,1,0,0.0107763074,0.99994299,0
flagship,72000,final_norm,decoder.final_layernorm.weight,-1,5120,1.69337889,6.28125,4000,1.52976119,1,0,0.0233872502,0.999737794,0
flagship,72000,k_norm,decoder.layers.self_attention.k_layernorm.weight,0,128,1.26501077,2.71875,4000,1.31003644,1,0,0.0341297244,0.999706178,0
flagship,72000,k_norm,decoder.layers.self_attention.k_layernorm.weight,1,128,1.58753087,1.984375,4000,1.47037008,1,0,0.0245203179,0.999895316,0
flagship,72000,k_norm,decoder.layers.self_attention.k_layernorm.weight,2,128,1.52749598,2.21875,4000,1.35702948,1,0,0.0188524455,0.99989239,0
flagship,72000,k_norm,decoder.layers.self_attention.k_layernorm.weight,3,128,1.62613935,2.109375,4000,1.4235236,1,0,0.0159177396,0.999921072,0
flagship,72000,k_norm,decoder.layers.self_attention.k_layernorm.weight,4,128,1.54830085,1.9453125,4000,1.39357776,1,0,0.0178140325,0.999908742,0
flagship,72000,k_norm,decoder.layers.self_attention.k_layernorm.weight,5,128,1.51107798,1.8671875,4000,1.34619653,1,0,0.0162817795,0.999912049,0
flagship,72000,k_norm,decoder.layers.self_attention.k_layernorm.weight,6,128,1.78338405,2.203125,4000,1.53959697,1,0,0.0154582183,0.999945531,0
flagship,72000,k_norm,decoder.layers.self_attention.k_layernorm.weight,7,128,1.66550094,2.109375,4000,1.44596708,1,0,0.0118434292,0.999957307,0
flagship,72000,k_norm,decoder.layers.self_attention.k_layernorm.weight,8,128,1.63893247,2.109375,4000,1.50566642,1,0,0.0127123823,0.99996304,0
flagship,72000,k_norm,decoder.layers.self_attention.k_layernorm.weight,9,128,1.60312728,2.078125,4000,1.53323125,1,0,0.0164815609,0.999929817,0
flagship,72000,k_norm,decoder.layers.self_attention.k_layernorm.weight,10,128,1.65159013,2.28125,4000,1.59854203,1,0,0.0192816368,0.999870746,0
flagship,72000,k_norm,decoder.layers.self_attention.k_layernorm.weight,11,128,1.6884087,2.171875,4000,1.63836022,1,0,0.0177381085,0.999941779,0
flagship,72000,k_norm,decoder.layers.self_attention.k_layernorm.weight,12,128,1.62828294,2.0625,4000,1.57068437,1,0,0.0216983165,0.999920204,0
flagship,72000,k_norm,decoder.layers.self_attention.k_layernorm.weight,13,128,1.58334054,2.46875,4000,1.54193308,1,0,0.0209023601,0.99987353,0
flagship,72000,k_norm,decoder.layers.self_attention.k_layernorm.weight,14,128,1.54596335,1.9453125,4000,1.53678944,1,0,0.0224808448,0.999926904,0
flagship,72000,k_norm,decoder.layers.self_attention.k_layernorm.weight,15,128,1.67930542,2.28125,4000,1.64648538,1,0,0.0240516751,0.999900814,0
flagship,72000,k_norm,decoder.layers.self_attention.k_layernorm.weight,16,128,1.53684841,2.609375,4000,1.51983957,1,0,0.0318761726,0.999786853,0
flagship,72000,k_norm,decoder.layers.self_attention.k_layernorm.weight,17,128,1.70828913,2.046875,4000,1.63806439,1,0,0.0204900582,0.999928922,0
