iter,run,tensor,layer,wmax,wrms
60000,flagship,self_attention.linear_qkv,58,0.275391,0.0326159
60000,flagship,self_attention.linear_qkv,59,0.306641,0.031388
60000,flagship,self_attention.linear_qkv,60,0.371094,0.0304964
60000,flagship,self_attention.linear_qkv,61,0.283203,0.0286172
60000,flagship,self_attention.linear_qkv,62,0.474609,0.0247804
60000,flagship,self_attention.linear_qkv,63,0.233398,0.0209876
60000,flagship,self_attention.linear_proj,0,1.95312,0.031414
60000,flagship,self_attention.linear_proj,1,2.89062,0.0374481
60000,flagship,self_attention.linear_proj,2,3.07812,0.0386418
60000,flagship,self_attention.linear_proj,3,3.39062,0.0383496
60000,flagship,self_attention.linear_proj,4,3.57812,0.037656
60000,flagship,self_attention.linear_proj,5,3,0.0378771
60000,flagship,self_attention.linear_proj,6,1.65625,0.0386521
60000,flagship,self_attention.linear_proj,7,2.23438,0.03937
60000,flagship,self_attention.linear_proj,8,1.51562,0.0397705
60000,flagship,self_attention.linear_proj,9,3.875,0.0392034
60000,flagship,self_attention.linear_proj,10,1.82812,0.0389344
60000,flagship,self_attention.linear_proj,11,2.73438,0.0388211
60000,flagship,self_attention.linear_proj,12,1.39844,0.0369664
60000,flagship,self_attention.linear_proj,13,1.47656,0.0379353
60000,flagship,self_attention.linear_proj,14,2.28125,0.0366845
60000,flagship,self_attention.linear_proj,15,1.32812,0.0365158
60000,flagship,self_attention.linear_proj,16,2.0625,0.0373885
60000,flagship,self_attention.linear_proj,17,1.9375,0.0384435
60000,flagship,self_attention.linear_proj,18,1.97656,0.0382134
60000,flagship,self_attention.linear_proj,19,1.03906,0.0397331
60000,flagship,self_attention.linear_proj,20,1.36719,0.0383578
60000,flagship,self_attention.linear_proj,21,1.54688,0.0371361
60000,flagship,self_attention.linear_proj,22,1.26562,0.0405378
60000,flagship,self_attention.linear_proj,23,1.47656,0.0401417
60000,flagship,self_attention.linear_proj,24,0.59375,0.0400026
60000,flagship,self_attention.linear_proj,25,0.65625,0.0388112
60000,flagship,self_attention.linear_proj,26,0.761719,0.037949
60000,flagship,self_attention.linear_proj,27,0.507812,0.0422741
60000,flagship,self_attention.linear_proj,28,0.574219,0.0391271
60000,flagship,self_attention.linear_proj,29,0.644531,0.0393082
60000,flagship,self_attention.linear_proj,30,0.640625,0.0410476
60000,flagship,self_attention.linear_proj,31,0.644531,0.0360667
60000,flagship,self_attention.linear_proj,32,0.535156,0.0376645
60000,flagship,self_attention.linear_proj,33,0.574219,0.0368933
60000,flagship,self_attention.linear_proj,34,0.523438,0.0403517
60000,flagship,self_attention.linear_proj,35,0.75,0.0381329
60000,flagship,self_attention.linear_proj,36,0.542969,0.0358907
60000,flagship,self_attention.linear_proj,37,0.777344,0.0327392
60000,flagship,self_attention.linear_proj,38,0.753906,0.0351848
60000,flagship,self_attention.linear_proj,39,0.914062,0.0337363
60000,flagship,self_attention.linear_proj,40,0.664062,0.0347702
60000,flagship,self_attention.linear_proj,41,0.416016,0.0341963
60000,flagship,self_attention.linear_proj,42,0.447266,0.0336737
60000,flagship,self_attention.linear_proj,43,0.605469,0.0339508
60000,flagship,self_attention.linear_proj,44,0.373047,0.0347419
60000,flagship,self_attention.linear_proj,45,0.457031,0.0353233
60000,flagship,self_attention.linear_proj,46,0.384766,0.0357959
60000,flagship,self_attention.linear_proj,47,0.597656,0.0335976
60000,flagship,self_attention.linear_proj,48,0.464844,0.0368015
60000,flagship,self_attention.linear_proj,49,0.5625,0.035046
60000,flagship,self_attention.linear_proj,50,0.910156,0.0346162
60000,flagship,self_attention.linear_proj,51,0.357422,0.0369554
60000,flagship,self_attention.linear_proj,52,0.902344,0.0359211
60000,flagship,self_attention.linear_proj,53,0.494141,0.0374472
60000,flagship,self_attention.linear_proj,54,0.871094,0.0363824
60000,flagship,self_attention.linear_proj,55,0.851562,0.0365973
60000,flagship,self_attention.linear_proj,56,0.980469,0.0370689
60000,flagship,self_attention.linear_proj,57,0.753906,0.0350027
60000,flagship,self_attention.linear_proj,58,0.625,0.0351519
60000,flagship,self_attention.linear_proj,59,0.527344,0.0334385
60000,flagship,self_attention.linear_proj,60,0.574219,0.0306148
60000,flagship,self_attention.linear_proj,61,0.5,0.0280315
60000,flagship,self_attention.linear_proj,62,0.660156,0.0234464
60000,flagship,self_attention.linear_proj,63,0.617188,0.0183873
64000,flagship,mlp.linear_fc1,0,0.816406,0.0359264
64000,flagship,mlp.linear_fc1,1,1.01562,0.0423137
64000,flagship,mlp.linear_fc1,2,1.04688,0.0434212
64000,flagship,mlp.linear_fc1,3,1.21875,0.0428222
64000,flagship,mlp.linear_fc1,4,1.13281,0.0421612
64000,flagship,mlp.linear_fc1,5,0.980469,0.0415069
64000,flagship,mlp.linear_fc1,6,1.07031,0.0410705
64000,flagship,mlp.linear_fc1,7,0.773438,0.041447
64000,flagship,mlp.linear_fc1,8,0.679688,0.0417491
64000,flagship,mlp.linear_fc1,9,0.832031,0.0419742
64000,flagship,mlp.linear_fc1,10,0.574219,0.0420085
64000,flagship,mlp.linear_fc1,11,0.660156,0.0420071
64000,flagship,mlp.linear_fc1,12,0.589844,0.0419996
64000,flagship,mlp.linear_fc1,13,0.660156,0.0420221
64000,flagship,mlp.linear_fc1,14,0.542969,0.04194
64000,flagship,mlp.linear_fc1,15,0.660156,0.0416056
64000,flagship,mlp.linear_fc1,16,0.589844,0.0412092
64000,flagship,mlp.linear_fc1,17,0.482422,0.040819
64000,flagship,mlp.linear_fc1,18,0.671875,0.0408171
64000,flagship,mlp.linear_fc1,19,0.765625,0.040761
64000,flagship,mlp.linear_fc1,20,0.640625,0.0406913
64000,flagship,mlp.linear_fc1,21,0.644531,0.0405438
64000,flagship,mlp.linear_fc1,22,0.523438,0.0405288
64000,flagship,mlp.linear_fc1,23,0.519531,0.0403828
64000,flagship,mlp.linear_fc1,24,0.960938,0.0405413
64000,flagship,mlp.linear_fc1,25,0.464844,0.0407166
64000,flagship,mlp.linear_fc1,26,0.542969,0.0407354
64000,flagship,mlp.linear_fc1,27,0.585938,0.0408727
64000,flagship,mlp.linear_fc1,28,0.550781,0.0408967
64000,flagship,mlp.linear_fc1,29,0.582031,0.0409207
64000,flagship,mlp.linear_fc1,30,0.542969,0.0409031
64000,flagship,mlp.linear_fc1,31,0.431641,0.0409417
64000,flagship,mlp.linear_fc1,32,0.597656,0.0410266
64000,flagship,mlp.linear_fc1,33,0.511719,0.041115
64000,flagship,mlp.linear_fc1,34,0.400391,0.041176
64000,flagship,mlp.linear_fc1,35,0.460938,0.0412492
64000,flagship,mlp.linear_fc1,36,0.578125,0.0413289
64000,flagship,mlp.linear_fc1,37,0.558594,0.0413937
64000,flagship,mlp.linear_fc1,38,0.478516,0.0414138
64000,flagship,mlp.linear_fc1,39,0.554688,0.0414603
64000,flagship,mlp.linear_fc1,40,0.554688,0.0414825
64000,flagship,mlp.linear_fc1,41,0.667969,0.041491
64000,flagship,mlp.linear_fc1,42,0.523438,0.0414982
64000,flagship,mlp.linear_fc1,43,0.65625,0.041504
64000,flagship,mlp.linear_fc1,44,0.566406,0.0415034
64000,flagship,mlp.linear_fc1,45,0.554688,0.0414952
64000,flagship,mlp.linear_fc1,46,0.621094,0.0414914
64000,flagship,mlp.linear_fc1,47,0.742188,0.0414847
64000,flagship,mlp.linear_fc1,48,0.828125,0.0414897
64000,flagship,mlp.linear_fc1,49,0.546875,0.0414854
64000,flagship,mlp.linear_fc1,50,0.761719,0.0415132
64000,flagship,mlp.linear_fc1,51,0.46875,0.0415524
64000,flagship,mlp.linear_fc1,52,0.808594,0.0416192
64000,flagship,mlp.linear_fc1,53,0.722656,0.0417033
64000,flagship,mlp.linear_fc1,54,0.902344,0.041816
64000,flagship,mlp.linear_fc1,55,0.605469,0.0419777
64000,flagship,mlp.linear_fc1,56,0.835938,0.0420979
64000,flagship,mlp.linear_fc1,57,0.683594,0.0420788
64000,flagship,mlp.linear_fc1,58,0.773438,0.0419
64000,flagship,mlp.linear_fc1,59,0.691406,0.0414659
64000,flagship,mlp.linear_fc1,60,0.652344,0.0407524
64000,flagship,mlp.linear_fc1,61,0.601562,0.0393319
64000,flagship,mlp.linear_fc1,62,0.46875,0.0369649
64000,flagship,mlp.linear_fc1,63,0.933594,0.0363948
64000,flagship,self_attention.linear_qkv,0,0.357422,0.0366734
64000,flagship,self_attention.linear_qkv,1,0.546875,0.0372996
64000,flagship,self_attention.linear_qkv,2,0.734375,0.0402026
64000,flagship,self_attention.linear_qkv,3,0.769531,0.0412996
64000,flagship,self_attention.linear_qkv,4,0.597656,0.0403393
64000,flagship,self_attention.linear_qkv,5,0.785156,0.0404862
64000,flagship,self_attention.linear_qkv,6,0.503906,0.0417279
64000,flagship,self_attention.linear_qkv,7,0.519531,0.0409752
64000,flagship,self_attention.linear_qkv,8,0.59375,0.0407863
64000,flagship,self_attention.linear_qkv,9,0.585938,0.0396159
64000,flagship,self_attention.linear_qkv,10,0.457031,0.0391354
64000,flagship,self_attention.linear_qkv,11,0.496094,0.0393241
64000,flagship,self_attention.linear_qkv,12,0.542969,0.0385116
64000,flagship,self_attention.linear_qkv,13,0.511719,0.0380481
64000,flagship,self_attention.linear_qkv,14,0.574219,0.0368797
64000,flagship,self_attention.linear_qkv,15,0.490234,0.037816
64000,flagship,self_attention.linear_qkv,16,0.527344,0.0381267
64000,flagship,self_attention.linear_qkv,17,0.443359,0.0390364
64000,flagship,self_attention.linear_qkv,18,0.392578,0.0391962
64000,flagship,self_attention.linear_qkv,19,0.550781,0.0401761
64000,flagship,self_attention.linear_qkv,20,0.388672,0.0385443
64000,flagship,self_attention.linear_qkv,21,0.408203,0.0378108
64000,flagship,self_attention.linear_qkv,22,0.503906,0.0410373
64000,flagship,self_attention.linear_qkv,23,0.535156,0.0395065
64000,flagship,self_attention.linear_qkv,24,0.519531,0.0383318
64000,flagship,self_attention.linear_qkv,25,0.458984,0.0364926
64000,flagship,self_attention.linear_qkv,26,0.455078,0.0360267
64000,flagship,self_attention.linear_qkv,27,0.433594,0.0393122
64000,flagship,self_attention.linear_qkv,28,0.558594,0.0354092
64000,flagship,self_attention.linear_qkv,29,0.535156,0.0362253
64000,flagship,self_attention.linear_qkv,30,0.431641,0.037068
64000,flagship,self_attention.linear_qkv,31,0.5,0.0331383
64000,flagship,self_attention.linear_qkv,32,0.490234,0.0344572
64000,flagship,self_attention.linear_qkv,33,0.519531,0.0331155
64000,flagship,self_attention.linear_qkv,34,0.416016,0.0358007
64000,flagship,self_attention.linear_qkv,35,0.449219,0.034173
64000,flagship,self_attention.linear_qkv,36,0.398438,0.0313386
64000,flagship,self_attention.linear_qkv,37,0.294922,0.0278042
64000,flagship,self_attention.linear_qkv,38,0.335938,0.0314958
64000,flagship,self_attention.linear_qkv,39,0.318359,0.0288753
64000,flagship,self_attention.linear_qkv,40,0.316406,0.0289895
64000,flagship,self_attention.linear_qkv,41,0.294922,0.0285271
64000,flagship,self_attention.linear_qkv,42,0.261719,0.0272616
64000,flagship,self_attention.linear_qkv,43,0.24707,0.0278987
64000,flagship,self_attention.linear_qkv,44,0.271484,0.0282509
64000,flagship,self_attention.linear_qkv,45,0.298828,0.0300727
64000,flagship,self_attention.linear_qkv,46,0.322266,0.0317238
64000,flagship,self_attention.linear_qkv,47,0.310547,0.0294076
64000,flagship,self_attention.linear_qkv,48,0.431641,0.0337815
64000,flagship,self_attention.linear_qkv,49,0.339844,0.0334119
64000,flagship,self_attention.linear_qkv,50,0.451172,0.0315575
64000,flagship,self_attention.linear_qkv,51,0.333984,0.0323201
64000,flagship,self_attention.linear_qkv,52,0.375,0.0325086
64000,flagship,self_attention.linear_qkv,53,0.332031,0.0338633
64000,flagship,self_attention.linear_qkv,54,0.302734,0.032892
64000,flagship,self_attention.linear_qkv,55,0.324219,0.0340631
64000,flagship,self_attention.linear_qkv,56,0.535156,0.0335982
64000,flagship,self_attention.linear_qkv,57,0.330078,0.0333714
64000,flagship,self_attention.linear_qkv,58,0.273438,0.0329739
64000,flagship,self_attention.linear_qkv,59,0.298828,0.031706
64000,flagship,self_attention.linear_qkv,60,0.369141,0.0307092
64000,flagship,self_attention.linear_qkv,61,0.287109,0.0286241
64000,flagship,self_attention.linear_qkv,62,0.472656,0.0248084
64000,flagship,self_attention.linear_qkv,63,0.240234,0.0209962
64000,flagship,self_attention.linear_proj,0,2.0625,0.0324825
64000,flagship,self_attention.linear_proj,1,2.96875,0.0382378
64000,flagship,self_attention.linear_proj,2,3.14062,0.0393706
64000,flagship,self_attention.linear_proj,3,3.5,0.0391047
64000,flagship,self_attention.linear_proj,4,3.67188,0.038397
64000,flagship,self_attention.linear_proj,5,3.10938,0.0385916
64000,flagship,self_attention.linear_proj,6,1.75,0.0393398
64000,flagship,self_attention.linear_proj,7,2.39062,0.0400145
64000,flagship,self_attention.linear_proj,8,1.66406,0.0404495
64000,flagship,self_attention.linear_proj,9,4.03125,0.0398888
64000,flagship,self_attention.linear_proj,10,1.92969,0.039597
64000,flagship,self_attention.linear_proj,11,2.84375,0.039489
64000,flagship,self_attention.linear_proj,12,1.55469,0.037646
64000,flagship,self_attention.linear_proj,13,1.58594,0.0386162
64000,flagship,self_attention.linear_proj,14,2.34375,0.0373979
64000,flagship,self_attention.linear_proj,15,1.44531,0.0371864
64000,flagship,self_attention.linear_proj,16,2.125,0.0380674
64000,flagship,self_attention.linear_proj,17,2.0625,0.039075
64000,flagship,self_attention.linear_proj,18,2.07812,0.0388602
64000,flagship,self_attention.linear_proj,19,1.09375,0.0403229
64000,flagship,self_attention.linear_proj,20,1.46094,0.0390319
64000,flagship,self_attention.linear_proj,21,1.60938,0.0378119
64000,flagship,self_attention.linear_proj,22,1.35156,0.0410669
64000,flagship,self_attention.linear_proj,23,1.54688,0.0407194
64000,flagship,self_attention.linear_proj,24,0.640625,0.0405872
64000,flagship,self_attention.linear_proj,25,0.695312,0.0395
64000,flagship,self_attention.linear_proj,26,0.824219,0.0386203
64000,flagship,self_attention.linear_proj,27,0.535156,0.0428371
64000,flagship,self_attention.linear_proj,28,0.585938,0.0396974
64000,flagship,self_attention.linear_proj,29,0.6875,0.0398802
64000,flagship,self_attention.linear_proj,30,0.644531,0.0415854
64000,flagship,self_attention.linear_proj,31,0.660156,0.0367539
64000,flagship,self_attention.linear_proj,32,0.550781,0.0383507
64000,flagship,self_attention.linear_proj,33,0.589844,0.0375357
64000,flagship,self_attention.linear_proj,34,0.539062,0.0410055
64000,flagship,self_attention.linear_proj,35,0.773438,0.0387992
64000,flagship,self_attention.linear_proj,36,0.546875,0.0365598
64000,flagship,self_attention.linear_proj,37,0.851562,0.0334485
64000,flagship,self_attention.linear_proj,38,0.777344,0.0358782
64000,flagship,self_attention.linear_proj,39,0.980469,0.0344498
64000,flagship,self_attention.linear_proj,40,0.675781,0.0354511
64000,flagship,self_attention.linear_proj,41,0.429688,0.0348829
64000,flagship,self_attention.linear_proj,42,0.474609,0.0343564
64000,flagship,self_attention.linear_proj,43,0.640625,0.0346205
64000,flagship,self_attention.linear_proj,44,0.388672,0.0354246
64000,flagship,self_attention.linear_proj,45,0.486328,0.0359497
64000,flagship,self_attention.linear_proj,46,0.369141,0.0364304
64000,flagship,self_attention.linear_proj,47,0.644531,0.0341977
64000,flagship,self_attention.linear_proj,48,0.507812,0.0373977
64000,flagship,self_attention.linear_proj,49,0.621094,0.0356091
64000,flagship,self_attention.linear_proj,50,0.953125,0.0352853
64000,flagship,self_attention.linear_proj,51,0.369141,0.0376643
64000,flagship,self_attention.linear_proj,52,0.949219,0.0366243
64000,flagship,self_attention.linear_proj,53,0.507812,0.0380868
64000,flagship,self_attention.linear_proj,54,0.902344,0.0370217
64000,flagship,self_attention.linear_proj,55,0.832031,0.0372211
64000,flagship,self_attention.linear_proj,56,0.984375,0.0376951
64000,flagship,self_attention.linear_proj,57,0.777344,0.0355607
64000,flagship,self_attention.linear_proj,58,0.617188,0.0357408
64000,flagship,self_attention.linear_proj,59,0.503906,0.0340108
64000,flagship,self_attention.linear_proj,60,0.566406,0.0311028
64000,flagship,self_attention.linear_proj,61,0.566406,0.0283003
64000,flagship,self_attention.linear_proj,62,0.667969,0.0236462
64000,flagship,self_attention.linear_proj,63,0.644531,0.0185614
64000,flagship,mlp.linear_fc2,0,2.42188,0.0389614
64000,flagship,mlp.linear_fc2,1,3.79688,0.038037
64000,flagship,mlp.linear_fc2,2,2.5625,0.0413883
64000,flagship,mlp.linear_fc2,3,1.75781,0.0410625
64000,flagship,mlp.linear_fc2,4,2.42188,0.0407954
64000,flagship,mlp.linear_fc2,5,4.5,0.0405631
64000,flagship,mlp.linear_fc2,6,2.0625,0.0410336
64000,flagship,mlp.linear_fc2,7,2.64062,0.041629
64000,flagship,mlp.linear_fc2,8,2.71875,0.0421381
64000,flagship,mlp.linear_fc2,9,3.35938,0.0421659
64000,flagship,mlp.linear_fc2,10,3.35938,0.0422443
64000,flagship,mlp.linear_fc2,11,2.75,0.0422924
64000,flagship,mlp.linear_fc2,12,2.40625,0.0422246
64000,flagship,mlp.linear_fc2,13,2.5625,0.0420738
64000,flagship,mlp.linear_fc2,14,1.66406,0.0418332
64000,flagship,mlp.linear_fc2,15,2.15625,0.0414863
64000,flagship,mlp.linear_fc2,16,1.875,0.0411638
64000,flagship,mlp.linear_fc2,17,2.15625,0.0412449
64000,flagship,mlp.linear_fc2,18,1.50781,0.0412297
64000,flagship,mlp.linear_fc2,19,1.75,0.0413189
64000,flagship,mlp.linear_fc2,20,1.77344,0.041349
64000,flagship,mlp.linear_fc2,21,2.0625,0.041271
64000,flagship,mlp.linear_fc2,22,1.40625,0.0413239
64000,flagship,mlp.linear_fc2,23,2.23438,0.04143
64000,flagship,mlp.linear_fc2,24,1.21094,0.0417925
64000,flagship,mlp.linear_fc2,25,1.82031,0.0419639
64000,flagship,mlp.linear_fc2,26,1.73438,0.0419408
64000,flagship,mlp.linear_fc2,27,1.73438,0.0421319
64000,flagship,mlp.linear_fc2,28,1.97656,0.042151
64000,flagship,mlp.linear_fc2,29,1.5625,0.0421701
64000,flagship,mlp.linear_fc2,30,1.84375,0.0421752
64000,flagship,mlp.linear_fc2,31,2.26562,0.0422533
64000,flagship,mlp.linear_fc2,32,1.71094,0.0423966
64000,flagship,mlp.linear_fc2,33,1.95312,0.0424653
64000,flagship,mlp.linear_fc2,34,1.29688,0.0425419
64000,flagship,mlp.linear_fc2,35,1.85938,0.0426106
64000,flagship,mlp.linear_fc2,36,2.23438,0.0426688
64000,flagship,mlp.linear_fc2,37,1.73438,0.0427392
64000,flagship,mlp.linear_fc2,38,2.46875,0.0427925
64000,flagship,mlp.linear_fc2,39,1.19531,0.0428178
64000,flagship,mlp.linear_fc2,40,1.5625,0.0428331
64000,flagship,mlp.linear_fc2,41,0.847656,0.0428363
64000,flagship,mlp.linear_fc2,42,2.14062,0.0428453
64000,flagship,mlp.linear_fc2,43,1.82031,0.0428554
64000,flagship,mlp.linear_fc2,44,2.01562,0.0428684
64000,flagship,mlp.linear_fc2,45,1.24219,0.0428925
64000,flagship,mlp.linear_fc2,46,1.26562,0.0429283
64000,flagship,mlp.linear_fc2,47,1.86719,0.0429646
64000,flagship,mlp.linear_fc2,48,0.957031,0.0430506
64000,flagship,mlp.linear_fc2,49,0.917969,0.0431141
64000,flagship,mlp.linear_fc2,50,0.945312,0.0432136
64000,flagship,mlp.linear_fc2,51,1.22656,0.0433322
64000,flagship,mlp.linear_fc2,52,1.16406,0.0434731
64000,flagship,mlp.linear_fc2,53,1.42188,0.0436176
64000,flagship,mlp.linear_fc2,54,1.41406,0.0437746
64000,flagship,mlp.linear_fc2,55,1.125,0.0439843
64000,flagship,mlp.linear_fc2,56,1.27344,0.0441276
64000,flagship,mlp.linear_fc2,57,1.24219,0.0440034
64000,flagship,mlp.linear_fc2,58,2,0.0435583
64000,flagship,mlp.linear_fc2,59,1.4375,0.0428308
64000,flagship,mlp.linear_fc2,60,1.34375,0.0418092
64000,flagship,mlp.linear_fc2,61,2.51562,0.0394138
64000,flagship,mlp.linear_fc2,62,2.17188,0.0356584
64000,flagship,mlp.linear_fc2,63,1.73438,0.0263722
68000,flagship,self_attention.linear_qkv,0,0.353516,0.0370974
68000,flagship,self_attention.linear_qkv,1,0.566406,0.037866
68000,flagship,self_attention.linear_qkv,2,0.78125,0.0407723
68000,flagship,self_attention.linear_qkv,3,0.8125,0.0418684
68000,flagship,self_attention.linear_qkv,4,0.628906,0.0409271
68000,flagship,self_attention.linear_qkv,5,0.828125,0.0410976
68000,flagship,self_attention.linear_qkv,6,0.53125,0.0423304
68000,flagship,self_attention.linear_qkv,7,0.554688,0.0415892
68000,flagship,self_attention.linear_qkv,8,0.625,0.0413925
68000,flagship,self_attention.linear_qkv,9,0.625,0.0402629
68000,flagship,self_attention.linear_qkv,10,0.484375,0.0397781
68000,flagship,self_attention.linear_qkv,11,0.515625,0.0399552
68000,flagship,self_attention.linear_qkv,12,0.5625,0.0391493
68000,flagship,self_attention.linear_qkv,13,0.554688,0.0387349
68000,flagship,self_attention.linear_qkv,14,0.59375,0.0375889
68000,flagship,self_attention.linear_qkv,15,0.511719,0.038507
68000,flagship,self_attention.linear_qkv,16,0.554688,0.0388478
68000,flagship,self_attention.linear_qkv,17,0.466797,0.0397134
68000,flagship,self_attention.linear_qkv,18,0.410156,0.0398657
68000,flagship,self_attention.linear_qkv,19,0.550781,0.04081
68000,flagship,self_attention.linear_qkv,20,0.402344,0.0392687
68000,flagship,self_attention.linear_qkv,21,0.427734,0.0385337
68000,flagship,self_attention.linear_qkv,22,0.515625,0.0416507
68000,flagship,self_attention.linear_qkv,23,0.558594,0.0401523
68000,flagship,self_attention.linear_qkv,24,0.535156,0.0390194
68000,flagship,self_attention.linear_qkv,25,0.466797,0.0371912
68000,flagship,self_attention.linear_qkv,26,0.466797,0.0367403
68000,flagship,self_attention.linear_qkv,27,0.457031,0.0399083
68000,flagship,self_attention.linear_qkv,28,0.570312,0.0360175
68000,flagship,self_attention.linear_qkv,29,0.550781,0.0368386
68000,flagship,self_attention.linear_qkv,30,0.447266,0.0376239
68000,flagship,self_attention.linear_qkv,31,0.523438,0.0338327
68000,flagship,self_attention.linear_qkv,32,0.503906,0.0351358
68000,flagship,self_attention.linear_qkv,33,0.550781,0.0337258
68000,flagship,self_attention.linear_qkv,34,0.429688,0.0364021
68000,flagship,self_attention.linear_qkv,35,0.46875,0.0348209
68000,flagship,self_attention.linear_qkv,36,0.429688,0.0319953
68000,flagship,self_attention.linear_qkv,37,0.326172,0.0284779
68000,flagship,self_attention.linear_qkv,38,0.332031,0.0322018
68000,flagship,self_attention.linear_qkv,39,0.330078,0.0295748
68000,flagship,self_attention.linear_qkv,40,0.324219,0.0296131
68000,flagship,self_attention.linear_qkv,41,0.300781,0.0291521
68000,flagship,self_attention.linear_qkv,42,0.255859,0.027854
68000,flagship,self_attention.linear_qkv,43,0.261719,0.0285271
68000,flagship,self_attention.linear_qkv,44,0.285156,0.0288267
68000,flagship,self_attention.linear_qkv,45,0.304688,0.0306586
68000,flagship,self_attention.linear_qkv,46,0.349609,0.0323243
68000,flagship,self_attention.linear_qkv,47,0.335938,0.0299803
68000,flagship,self_attention.linear_qkv,48,0.447266,0.0343831
68000,flagship,self_attention.linear_qkv,49,0.34375,0.033965
68000,flagship,self_attention.linear_qkv,50,0.470703,0.032221
68000,flagship,self_attention.linear_qkv,51,0.335938,0.0329728
68000,flagship,self_attention.linear_qkv,52,0.373047,0.0332089
68000,flagship,self_attention.linear_qkv,53,0.337891,0.0344309
68000,flagship,self_attention.linear_qkv,54,0.306641,0.0334875
68000,flagship,self_attention.linear_qkv,55,0.337891,0.0346502
68000,flagship,self_attention.linear_qkv,56,0.535156,0.0342592
68000,flagship,self_attention.linear_qkv,57,0.332031,0.0339424
68000,flagship,self_attention.linear_qkv,58,0.267578,0.0335173
68000,flagship,self_attention.linear_qkv,59,0.294922,0.0320958
68000,flagship,self_attention.linear_qkv,60,0.365234,0.031011
68000,flagship,self_attention.linear_qkv,61,0.285156,0.0287557
68000,flagship,self_attention.linear_qkv,62,0.478516,0.0249055
68000,flagship,self_attention.linear_qkv,63,0.257812,0.021043
68000,flagship,self_attention.linear_proj,0,2.21875,0.0335341
68000,flagship,self_attention.linear_proj,1,3.10938,0.039031
68000,flagship,self_attention.linear_proj,2,3.25,0.040113
68000,flagship,self_attention.linear_proj,3,3.64062,0.0398156
68000,flagship,self_attention.linear_proj,4,3.84375,0.039117
68000,flagship,self_attention.linear_proj,5,3.23438,0.0393023
68000,flagship,self_attention.linear_proj,6,1.85938,0.0400471
68000,flagship,self_attention.linear_proj,7,2.51562,0.0406778
68000,flagship,self_attention.linear_proj,8,1.80469,0.0411344
68000,flagship,self_attention.linear_proj,9,4.1875,0.0405945
68000,flagship,self_attention.linear_proj,10,2.04688,0.0402912
68000,flagship,self_attention.linear_proj,11,2.95312,0.0401833
68000,flagship,self_attention.linear_proj,12,1.70312,0.038375
68000,flagship,self_attention.linear_proj,13,1.6875,0.0393341
68000,flagship,self_attention.linear_proj,14,2.42188,0.0381486
68000,flagship,self_attention.linear_proj,15,1.55469,0.037915
68000,flagship,self_attention.linear_proj,16,2.1875,0.0387935
68000,flagship,self_attention.linear_proj,17,2.20312,0.0397601
68000,flagship,self_attention.linear_proj,18,2.15625,0.0395345
68000,flagship,self_attention.linear_proj,19,1.14844,0.0409658
68000,flagship,self_attention.linear_proj,20,1.54688,0.0397387
68000,flagship,self_attention.linear_proj,21,1.66406,0.0385309
68000,flagship,self_attention.linear_proj,22,1.42188,0.0416489
68000,flagship,self_attention.linear_proj,23,1.63281,0.0413506
68000,flagship,self_attention.linear_proj,24,0.695312,0.0412063
68000,flagship,self_attention.linear_proj,25,0.726562,0.0402136
68000,flagship,self_attention.linear_proj,26,0.921875,0.0393203
68000,flagship,self_attention.linear_proj,27,0.5625,0.0434154
68000,flagship,self_attention.linear_proj,28,0.597656,0.0403161
68000,flagship,self_attention.linear_proj,29,0.714844,0.0404943
68000,flagship,self_attention.linear_proj,30,0.667969,0.0421593
68000,flagship,self_attention.linear_proj,31,0.6875,0.0374743
68000,flagship,self_attention.linear_proj,32,0.558594,0.0390511
68000,flagship,self_attention.linear_proj,33,0.597656,0.0382
68000,flagship,self_attention.linear_proj,34,0.558594,0.0416769
68000,flagship,self_attention.linear_proj,35,0.796875,0.0394753
68000,flagship,self_attention.linear_proj,36,0.574219,0.037263
68000,flagship,self_attention.linear_proj,37,0.910156,0.0341839
68000,flagship,self_attention.linear_proj,38,0.792969,0.0365726
68000,flagship,self_attention.linear_proj,39,1.03906,0.0351732
68000,flagship,self_attention.linear_proj,40,0.714844,0.0361466
68000,flagship,self_attention.linear_proj,41,0.429688,0.0355865
68000,flagship,self_attention.linear_proj,42,0.490234,0.0350509
68000,flagship,self_attention.linear_proj,43,0.648438,0.035305
68000,flagship,self_attention.linear_proj,44,0.419922,0.0361204
68000,flagship,self_attention.linear_proj,45,0.498047,0.036608
68000,flagship,self_attention.linear_proj,46,0.392578,0.0370838
68000,flagship,self_attention.linear_proj,47,0.6875,0.0348219
68000,flagship,self_attention.linear_proj,48,0.523438,0.0380332
68000,flagship,self_attention.linear_proj,49,0.597656,0.0362138
68000,flagship,self_attention.linear_proj,50,0.988281,0.0359675
68000,flagship,self_attention.linear_proj,51,0.376953,0.0383724
68000,flagship,self_attention.linear_proj,52,0.988281,0.0373353
68000,flagship,self_attention.linear_proj,53,0.507812,0.0387621
68000,flagship,self_attention.linear_proj,54,0.933594,0.0376946
68000,flagship,self_attention.linear_proj,55,0.820312,0.0378651
68000,flagship,self_attention.linear_proj,56,0.933594,0.038343
68000,flagship,self_attention.linear_proj,57,0.769531,0.0361315
68000,flagship,self_attention.linear_proj,58,0.609375,0.0363587
